-0.103923 -0.940000 1.890556
0.127017 0.940000 1.049725
0.127017 -0.940000 1.906377
-0.127017 0.940000 1.079314
-0.127017 -0.940000 1.876788
0.150111 0.940000 1.040391
0.150111 -0.940000 1.895459
-0.150111 0.940000 1.075119
-0.150111 -0.940000 1.860729
0.173205 0.940000 1.029909
0.173205 -0.940000 1.882071
-0.173205 0.940000 1.069654
-0.173205 -0.940000 1.842324
0.196299 0.940000 1.018253
0.196299 -0.940000 1.866123
-0.196299 0.940000 1.062866
-0.196299 -0.940000 1.821508
0.219393 0.940000 1.005387
0.219393 -0.940000 1.847511
-0.219393 0.940000 1.054695
-0.219393 -0.940000 1.798199
0.242487 0.940000 0.991269
0.242487 -0.940000 1.826111
-0.242487 0.940000 1.045073
-0.242487 -0.940000 1.772303
0.265581 0.940000 0.975850
0.265581 -0.940000 1.801781
-0.265581 0.940000 1.033921
-0.265581 -0.940000 1.743707
0.288675 0.940000 0.959071
0.288675 -0.940000 1.774357
-0.288675 0.940000 1.021146
-0.288675 -0.940000 1.712278
0.311769 0.940000 0.940864
0.311769 -0.940000 1.743648
-0.311769 0.940000 1.006645
-0.311769 -0.940000 1.677864
0.334863 0.940000 0.921149
0.334863 -0.940000 1.709435
-0.334863 0.940000 0.990297
-0.334863 -0.940000 1.640284
0.357957 0.940000 0.899833
0.357957 -0.940000 1.671461
-0.357957 0.940000 0.971963
-0.357957 -0.940000 1.599327
0.381051 0.940000 0.876804
0.381051 -0.940000 1.629424
-0.381051 0.940000 0.951481
-0.381051 -0.940000 1.554745
0.404145 0.940000 0.851929
0.404145 -0.940000 1.582967
-0.404145 0.940000 0.928657
-0.404145 -0.940000 1.506236
0.427239 0.940000 0.825038
0.427239 -0.940000 1.531645
-0.427239 0.940000 0.903254
-0.427239 -0.940000 1.453426
0.450333 0.940000 0.795899
0.450333 -0.940000 1.474879
-0.450333 0.940000 0.874958
-0.450333 -0.940000 1.395817
0.473427 0.940000 0.764164
0.473427 -0.940000 1.411848
-0.473427 0.940000 0.843316
-0.473427 -0.940000 1.332693
0.496521 0.940000 0.729230
0.496521 -0.940000 1.341252
-0.496521 0.940000 0.807590
-0.496521 -0.940000 1.262890
0.519615 0.940000 0.689934
0.519615 -0.940000 1.260747
-0.519615 0.940000 0.766408
-0.519615 -0.940000 1.184271
0.542709 0.940000 0.643802
0.542709 -0.940000 1.165640
-0.542709 0.940000 0.716950
-0.542709 -0.940000 1.092490
0.565803 0.940000 0.585647
0.565803 -0.940000 1.045307
-0.565803 0.940000 0.652568
-0.565803 -0.940000 0.978385
0.588897 0.900000 0.574378
0.588897 -0.900000 0.994796
-0.588897 0.900000 0.640380
-0.588897 -0.900000 0.928791
0.611991 0.900000 0.642982
0.611991 -0.900000 1.099770
-0.611991 0.900000 0.715418
-0.611991 -0.900000 1.027332
0.635085 0.900000 0.696585
0.635085 -0.900000 1.167876
-0.635085 0.900000 0.772615
-0.635085 -0.900000 1.091844
0.011547 0.900000 1.133193
0.011547 -0.900000 1.976591
-0.011547 0.900000 1.135981
-0.011547 -0.900000 1.973802
0.034641 0.900000 1.129342
0.034641 -0.900000 1.977247
-0.034641 0.900000 1.137700
-0.034641 -0.900000 1.968889
0.057735 0.900000 1.124433
0.057735 -0.900000 1.975754
-0.057735 0.900000 1.138335
-0.057735 -0.900000 1.961852
0.080829 0.900000 1.118465
0.080829 -0.900000 1.972086
-0.080829 0.900000 1.137871
-0.080829 -0.900000 1.952679
0.103923 0.900000 1.111432
0.103923 -0.900000 1.966205
-0.103923 0.900000 1.136282
-0.103923 -0.900000 1.941354
0.127017 0.900000 1.103325
0.127017 -0.900000 1.958066
-0.127017 0.900000 1.133543
-0.127017 -0.900000 1.927846
0.150111 0.900000 1.094127
0.150111 -0.900000 1.947613
-0.150111 0.900000 1.129618
-0.150111 -0.900000 1.912120
0.173205 0.900000 1.083820
0.173205 -0.900000 1.934776
-0.173205 0.900000 1.124468
-0.173205 -0.900000 1.894125
0.196299 0.900000 1.072376
0.196299 -0.900000 1.919476
-0.196299 0.900000 1.118046
-0.196299 -0.900000 1.873803
0.219393 0.900000 1.059766
0.219393 -0.900000 1.901617
-0.219393 0.900000 1.110298
-0.219393 -0.900000 1.851082
0.242487 0.900000 1.045950
0.242487 -0.900000 1.881090
-0.242487 0.900000 1.101160
-0.242487 -0.900000 1.825877
0.265581 0.900000 1.030883
0.265581 -0.900000 1.857767
-0.265581 0.900000 1.090561
-0.265581 -0.900000 1.798086
0.288675 0.900000 1.014511
0.288675 -0.900000 1.831500
-0.288675 0.900000 1.078416
-0.288675 -0.900000 1.767591
0.311769 0.900000 0.996769
0.311769 -0.900000 1.802116
-0.311769 0.900000 1.064629
-0.311769 -0.900000 1.734254
0.334863 0.900000 0.977580
0.334863 -0.900000 1.769415
-0.334863 0.900000 1.049084
-0.334863 -0.900000 1.697908
0.357957 0.900000 0.956848
0.357957 -0.900000 1.733159
-0.357957 0.900000 1.031647
-0.357957 -0.900000 1.658357
0.381051 0.900000 0.934454
0.381051 -0.900000 1.693061
-0.381051 0.900000 1.012153
-0.381051 -0.900000 1.615358
0.404145 0.900000 0.910244
0.404145 -0.900000 1.648763
-0.404145 0.900000 0.990396
-0.404145 -0.900000 1.568608
0.427239 0.900000 0.884007
0.427239 -0.900000 1.599806
-0.427239 0.900000 0.966103
-0.427239 -0.900000 1.517707
0.450333 0.900000 0.855441
0.450333 -0.900000 1.545563
-0.450333 0.900000 0.938900
-0.450333 -0.900000 1.462102
0.473427 0.900000 0.824085
0.473427 -0.900000 1.485137
-0.473427 0.900000 0.908233
-0.473427 -0.900000 1.400986
0.496521 0.900000 0.789198
0.496521 -0.900000 1.417154
-0.496521 0.900000 0.873243
-0.496521 -0.900000 1.333106
0.519615 0.900000 0.749540
0.519615 -0.900000 1.339414
-0.519615 0.900000 0.832523
-0.519615 -0.900000 1.256428
0.542709 0.900000 0.703383
0.542709 -0.900000 1.247862
-0.542709 0.900000 0.783297
-0.542709 -0.900000 1.167946
0.565803 0.900000 0.647060
0.565803 -0.900000 1.136359
-0.565803 0.900000 0.721515
-0.565803 -0.900000 1.061902
0.588897 0.860000 0.724897
0.588897 -0.860000 1.241979
-0.588897 0.860000 0.809046
-0.588897 -0.860000 1.157827
0.611991 0.860000 0.730649
0.611991 -0.860000 1.238797
-0.611991 0.860000 0.814938
-0.611991 -0.860000 1.154506
0.635085 0.860000 0.757393
0.635085 -0.860000 1.272194
-0.635085 0.860000 0.844205
-0.635085 -0.860000 1.185379
0.658179 0.860000 0.813380
0.658179 -0.860000 1.344270
-0.658179 0.860000 0.904140
-0.658179 -0.860000 1.253507
0.011547 0.860000 1.188183
0.011547 -0.860000 2.027044
-0.011547 0.860000 1.191050
-0.011547 -0.860000 2.024177
0.034641 0.860000 1.184298
0.034641 -0.860000 2.027867
-0.034641 0.860000 1.192892
-0.034641 -0.860000 2.019273
0.057735 0.860000 1.179400
0.057735 -0.860000 2.026631
-0.057735 0.860000 1.193699
-0.057735 -0.860000 2.012331
0.080829 0.860000 1.173487
0.080829 -0.860000 2.023313
-0.080829 0.860000 1.193454
-0.080829 -0.860000 2.003344
0.103923 0.860000 1.166554
0.103923 -0.860000 2.017882
-0.103923 0.860000 1.192138
-0.103923 -0.860000 1.992296
0.127017 0.860000 1.158594
0.127017 -0.860000 2.010298
-0.127017 0.860000 1.189728
-0.127017 -0.860000 1.979164
0.150111 0.860000 1.149594
0.150111 -0.860000 2.000515
-0.150111 0.860000 1.186192
-0.150111 -0.860000 1.963915
0.173205 0.860000 1.139537
0.173205 -0.860000 1.988473
-0.173205 0.860000 1.181498
-0.173205 -0.860000 1.946510
0.196299 0.860000 1.128401
0.196299 -0.860000 1.974104
-0.196299 0.860000 1.175606
-0.196299 -0.860000 1.926898
0.219393 0.860000 1.116161
0.219393 -0.860000 1.957330
-0.219393 0.860000 1.168468
-0.219393 -0.860000 1.905020
0.242487 0.860000 1.102783
0.242487 -0.860000 1.938059
-0.242487 0.860000 1.160033
-0.242487 -0.860000 1.880807
0.265581 0.860000 1.088232
0.265581 -0.860000 1.916187
-0.265581 0.860000 1.150239
-0.265581 -0.860000 1.854177
0.288675 0.860000 1.072461
0.288675 -0.860000 1.891591
-0.288675 0.860000 1.139016
-0.288675 -0.860000 1.825034
0.311769 0.860000 1.055418
0.311769 -0.860000 1.864136
-0.311769 0.860000 1.126283
-0.311769 -0.860000 1.793268
0.334863 0.860000 1.037039
0.334863 -0.860000 1.833662
-0.334863 0.860000 1.111949
-0.334863 -0.860000 1.758749
0.357957 0.860000 1.017248
0.357957 -0.860000 1.799986
-0.357957 0.860000 1.095903
-0.357957 -0.860000 1.721328
0.381051 0.860000 0.995952
0.381051 -0.860000 1.762895
-0.381051 0.860000 1.078018
-0.381051 -0.860000 1.680827
0.404145 0.860000 0.973038
0.404145 -0.860000 1.722138
-0.404145 0.860000 1.058140
-0.404145 -0.860000 1.637034
0.427239 0.860000 0.948364
0.427239 -0.860000 1.677421
-0.427239 0.860000 1.036084
-0.427239 -0.860000 1.589698
0.450333 0.860000 0.921754
0.450333 -0.860000 1.628401
-0.450333 0.860000 1.011631
-0.450333 -0.860000 1.538522
0.473427 0.860000 0.893000
0.473427 -0.860000 1.574695
-0.473427 0.860000 0.984522
-0.473427 -0.860000 1.483170
0.496521 0.860000 0.861879
0.496521 -0.860000 1.515929
-0.496521 0.860000 0.954489
-0.496521 -0.860000 1.423316
0.519615 0.860000 0.828641
0.519615 -0.860000 1.451517
-0.519615 0.860000 0.920954
-0.519615 -0.860000 1.359201
0.542709 0.860000 0.793464
0.542709 -0.860000 1.381936
-0.542709 0.860000 0.884113
-0.542709 -0.860000 1.291284
0.565803 0.860000 0.757551
0.565803 -0.860000 1.309594
-0.565803 0.860000 0.845319
-0.565803 -0.860000 1.221824
0.588897 0.820000 0.832216
0.588897 -0.820000 1.406389
-0.588897 0.820000 0.929642
-0.588897 -0.820000 1.308960
0.611991 0.820000 0.835809
0.611991 -0.820000 1.402718
-0.611991 0.820000 0.933629
-0.611991 -0.820000 1.304895
0.635085 0.820000 0.852681
0.635085 -0.820000 1.425552
-0.635085 0.820000 0.952826
-0.635085 -0.820000 1.325404
0.658179 0.820000 0.881342
0.658179 -0.820000 1.460498
-0.658179 0.820000 0.983946
-0.658179 -0.820000 1.357891
0.681273 0.820000 0.933599
0.681273 -0.820000 1.525365
-0.681273 0.820000 1.039766
-0.681273 -0.820000 1.419194
0.011547 0.820000 1.244626
0.011547 -0.820000 2.077230
-0.011547 0.820000 1.247593
-0.011547 -0.820000 2.074263
0.034641 0.820000 1.240697
0.034641 -0.820000 2.078264
-0.034641 0.820000 1.249593
-0.034641 -0.820000 2.069368
0.057735 0.820000 1.235811
0.057735 -0.820000 2.077353
-0.057735 0.820000 1.250617
-0.057735 -0.820000 2.062547
0.080829 0.820000 1.229966
0.080829 -0.820000 2.074479
-0.080829 0.820000 1.250651
-0.080829 -0.820000 2.053793
0.103923 0.820000 1.223160
0.103923 -0.820000 2.069616
-0.103923 0.820000 1.249681
-0.103923 -0.820000 2.043093
0.127017 0.820000 1.215385
0.127017 -0.820000 2.062733
-0.127017 0.820000 1.247686
-0.127017 -0.820000 2.030431
0.150111 0.820000 1.206633
0.150111 -0.820000 2.053793
-0.150111 0.820000 1.244643
-0.150111 -0.820000 2.015781
0.173205 0.820000 1.196890
0.173205 -0.820000 2.042749
-0.173205 0.820000 1.240525
-0.173205 -0.820000 1.999113
0.196299 0.820000 1.186141
0.196299 -0.820000 2.029550
-0.196299 0.820000 1.235300
-0.196299 -0.820000 1.980389
0.219393 0.820000 1.174366
0.219393 -0.820000 2.014135
-0.219393 0.820000 1.228933
-0.219393 -0.820000 1.959565
0.242487 0.820000 1.161541
0.242487 -0.820000 1.996434
-0.242487 0.820000 1.221382
-0.242487 -0.820000 1.936590
0.265581 0.820000 1.147639
0.265581 -0.820000 1.976373
-0.265581 0.820000 1.212603
-0.265581 -0.820000 1.911406
0.288675 0.820000 1.132629
0.288675 -0.820000 1.953864
-0.288675 0.820000 1.202543
-0.288675 -0.820000 1.883947
0.311769 0.820000 1.116474
0.311769 -0.820000 1.928813
-0.311769 0.820000 1.191146
-0.311769 -0.820000 1.854138
0.334863 0.820000 1.099134
0.334863 -0.820000 1.901115
-0.334863 0.820000 1.178347
-0.334863 -0.820000 1.821899
0.357957 0.820000 1.080562
0.357957 -0.820000 1.870659
-0.357957 0.820000 1.164077
-0.357957 -0.820000 1.787141
0.381051 0.820000 1.060707
0.381051 -0.820000 1.837326
-0.381051 0.820000 1.148260
-0.381051 -0.820000 1.749769
0.404145 0.820000 1.039514
0.404145 -0.820000 1.800993
-0.404145 0.820000 1.130815
-0.404145 -0.820000 1.709688
0.427239 0.820000 1.016928
0.427239 -0.820000 1.761546
-0.427239 0.820000 1.111662
-0.427239 -0.820000 1.666809
0.450333 0.820000 0.992902
0.450333 -0.820000 1.718899
-0.450333 0.820000 1.090729
-0.450333 -0.820000 1.621068
0.473427 0.820000 0.967416
0.473427 -0.820000 1.673028
-0.473427 0.820000 1.067979
-0.473427 -0.820000 1.572461
0.496521 0.820000 0.940911
0.496521 -0.820000 1.623646
-0.496521 0.820000 1.043044
-0.496521 -0.820000 1.521510
0.519615 0.820000 0.913557
0.519615 -0.820000 1.571127
-0.519615 0.820000 1.016102
-0.519615 -0.820000 1.468579
0.542709 0.820000 0.885756
0.542709 -0.820000 1.516294
-0.542709 0.820000 0.987593
-0.542709 -0.820000 1.414454
0.565803 0.820000 0.858265
0.565803 -0.820000 1.460647
-0.565803 0.820000 0.958355
-0.565803 -0.820000 1.360553
0.588897 0.780000 0.932526
0.588897 -0.780000 1.553244
-0.588897 0.780000 1.042563
-0.588897 -0.780000 1.443203
0.611991 0.780000 0.935195
0.611991 -0.780000 1.550044
-0.611991 0.780000 1.045810
-0.611991 -0.780000 1.439425
0.635085 0.780000 0.945100
0.635085 -0.780000 1.564792
-0.635085 0.780000 1.057643
-0.635085 -0.780000 1.452245
0.658179 0.780000 0.961242
0.658179 -0.780000 1.584437
-0.658179 0.780000 1.075650
-0.658179 -0.780000 1.470025
0.681273 0.780000 0.990373
0.681273 -0.780000 1.619965
-0.681273 0.780000 1.107228
-0.681273 -0.780000 1.503106
0.704367 0.780000 1.040893
0.704367 -0.780000 1.680932
-0.704367 0.780000 1.161044
-0.704367 -0.780000 1.560777
0.011547 0.780000 1.302352
0.011547 -0.780000 2.126816
-0.011547 0.780000 1.305437
-0.011547 -0.780000 2.123730
0.034641 0.780000 1.298371
0.034641 -0.780000 2.128098
-0.034641 0.780000 1.307623
-0.034641 -0.780000 2.118845
0.057735 0.780000 1.293497
0.057735 -0.780000 2.127567
-0.057735 0.780000 1.308901
-0.057735 -0.780000 2.112163
0.080829 0.780000 1.287730
0.080829 -0.780000 2.125211
-0.080829 0.780000 1.309263
-0.080829 -0.780000 2.103677
0.103923 0.780000 1.281069
0.103923 -0.780000 2.121010
-0.103923 0.780000 1.308697
-0.103923 -0.780000 2.093381
0.127017 0.780000 1.273509
0.127017 -0.780000 2.114943
-0.127017 0.780000 1.307188
-0.127017 -0.780000 2.081262
0.150111 0.780000 1.265043
0.150111 -0.780000 2.106981
-0.150111 0.780000 1.304719
-0.150111 -0.780000 2.067303
0.173205 0.780000 1.255664
0.173205 -0.780000 2.097094
-0.173205 0.780000 1.301271
-0.173205 -0.780000 2.051484
0.196299 0.780000 1.245360
0.196299 -0.780000 2.085244
-0.196299 0.780000 1.296822
-0.196299 -0.780000 2.033780
0.219393 0.780000 1.234120
0.219393 -0.780000 2.071393
-0.219393 0.780000 1.291348
-0.219393 -0.780000 2.014163
0.242487 0.780000 1.221929
0.242487 -0.780000 2.055494
-0.242487 0.780000 1.284819
-0.242487 -0.780000 1.992601
0.265581 0.780000 1.208771
0.265581 -0.780000 2.037501
-0.265581 0.780000 1.277209
-0.265581 -0.780000 1.969061
0.288675 0.780000 1.194630
0.288675 -0.780000 2.017363
-0.288675 0.780000 1.268484
-0.288675 -0.780000 1.943506
0.311769 0.780000 1.179487
0.311769 -0.780000 1.995028
-0.311769 0.780000 1.258612
-0.311769 -0.780000 1.915900
0.334863 0.780000 1.163324
0.334863 -0.780000 1.970445
-0.334863 0.780000 1.247560
-0.334863 -0.780000 1.886206
0.357957 0.780000 1.146125
0.357957 -0.780000 1.943566
-0.357957 0.780000 1.235294
-0.357957 -0.780000 1.854394
0.381051 0.780000 1.127875
0.381051 -0.780000 1.914355
-0.381051 0.780000 1.221787
-0.381051 -0.780000 1.820440
0.404145 0.780000 1.108569
0.404145 -0.780000 1.882788
-0.404145 0.780000 1.207016
-0.404145 -0.780000 1.784338
0.427239 0.780000 1.088212
0.427239 -0.780000 1.848874
-0.427239 0.780000 1.190975
-0.427239 -0.780000 1.746107
0.450333 0.780000 1.066831
0.450333 -0.780000 1.812667
-0.450333 0.780000 1.173682
-0.450333 -0.780000 1.705812
0.473427 0.780000 1.044886
0.473427 -0.780000 1.773892
-0.473427 0.780000 1.154792
-0.473427 -0.780000 1.663983
0.496521 0.780000 1.022490
0.496521 -0.780000 1.732777
-0.496521 0.780000 1.134419
-0.496521 -0.780000 1.620844
0.519615 0.780000 0.999819
0.519615 -0.780000 1.689679
-0.519615 0.780000 1.112752
-0.519615 -0.780000 1.576743
0.542709 0.780000 0.977117
0.542709 -0.780000 1.645091
-0.542709 0.780000 1.090057
-0.542709 -0.780000 1.532148
0.565803 0.780000 0.954650
0.565803 -0.780000 1.599537
-0.565803 0.780000 1.066622
-0.565803 -0.780000 1.487561
0.588897 0.740000 1.033277
0.588897 -0.740000 1.697015
-0.588897 0.740000 1.155803
-0.588897 -0.740000 1.574485
0.611991 0.740000 1.035300
0.611991 -0.740000 1.693977
-0.611991 0.740000 1.158525
-0.611991 -0.740000 1.570749
0.635085 0.740000 1.039275
0.635085 -0.740000 1.700500
-0.635085 0.740000 1.163918
-0.635085 -0.740000 1.575853
0.658179 0.740000 1.047709
0.658179 -0.740000 1.710510
-0.658179 0.740000 1.173762
-0.658179 -0.740000 1.584453
0.681273 0.740000 1.063899
0.681273 -0.740000 1.730059
-0.681273 0.740000 1.191718
-0.681273 -0.740000 1.602236
0.704367 0.740000 1.092453
0.704367 -0.740000 1.763834
-0.704367 0.740000 1.222491
-0.704367 -0.740000 1.633791
0.727461 0.740000 1.141726
0.727461 -0.740000 1.821669
-0.727461 0.740000 1.274773
-0.727461 -0.740000 1.688617
0.011547 0.740000 1.361164
0.011547 -0.740000 2.175412
-0.011547 0.740000 1.364382
-0.011547 -0.740000 2.172194
0.034641 0.740000 1.357123
0.034641 -0.740000 2.176970
-0.034641 0.740000 1.366774
-0.034641 -0.740000 2.167319
0.057735 0.740000 1.352261
0.057735 -0.740000 2.176861
-0.057735 0.740000 1.368336
-0.057735 -0.740000 2.160786
0.080829 0.740000 1.346579
0.080829 -0.740000 2.175076
-0.080829 0.740000 1.369061
-0.080829 -0.740000 2.152595
0.103923 0.740000 1.340076
0.103923 -0.740000 2.171606
-0.103923 0.740000 1.368942
-0.103923 -0.740000 2.142739
0.127017 0.740000 1.332749
0.127017 -0.740000 2.166435
-0.127017 0.740000 1.367970
-0.127017 -0.740000 2.131213
0.150111 0.740000 1.324595
0.150111 -0.740000 2.159547
-0.150111 0.740000 1.366134
-0.150111 -0.740000 2.118007
0.173205 0.740000 1.315610
0.173205 -0.740000 2.150925
-0.173205 0.740000 1.363423
-0.173205 -0.740000 2.103110
0.196299 0.740000 1.305789
0.196299 -0.740000 2.140547
-0.196299 0.740000 1.359823
-0.196299 -0.740000 2.086510
0.219393 0.740000 1.295126
0.219393 -0.740000 2.128392
-0.219393 0.740000 1.355322
-0.219393 -0.740000 2.068194
0.242487 0.740000 1.283617
0.242487 -0.740000 2.114439
-0.242487 0.740000 1.349905
-0.242487 -0.740000 2.048148
0.265581 0.740000 1.271255
0.265581 -0.740000 2.098666
-0.265581 0.740000 1.343557
-0.265581 -0.740000 2.026361
0.288675 0.740000 1.258036
0.288675 -0.740000 2.081054
-0.288675 0.740000 1.336266
-0.288675 -0.740000 2.002821
0.311769 0.740000 1.243960
0.311769 -0.740000 2.061588
-0.311769 0.740000 1.328020
-0.311769 -0.740000 1.977524
0.334863 0.740000 1.229025
0.334863 -0.740000 2.040261
-0.334863 0.740000 1.318812
-0.334863 -0.740000 1.950470
0.357957 0.740000 1.213239
0.357957 -0.740000 2.017074
-0.357957 0.740000 1.308637
-0.357957 -0.740000 1.921672
0.381051 0.740000 1.196615
0.381051 -0.740000 1.992048
-0.381051 0.740000 1.297503
-0.381051 -0.740000 1.891156
0.404145 0.740000 1.179177
0.404145 -0.740000 1.965226
-0.404145 0.740000 1.285427
-0.404145 -0.740000 1.858972
0.427239 0.740000 1.160968
0.427239 -0.740000 1.936683
-0.427239 0.740000 1.272447
-0.427239 -0.740000 1.825199
0.450333 0.740000 1.142449
0.450333 -0.740000 1.906140
-0.450333 0.740000 1.258224
-0.450333 -0.740000 1.790361
0.473427 0.740000 1.123714
0.473427 -0.740000 1.873778
-0.473427 0.740000 1.242854
-0.473427 -0.740000 1.754634
0.496521 0.740000 1.104895
0.496521 -0.740000 1.839852
-0.496521 0.740000 1.226477
-0.496521 -0.740000 1.718266
0.519615 0.740000 1.086170
0.519615 -0.740000 1.804707
-0.519615 0.740000 1.209287
-0.519615 -0.740000 1.681586
0.542709 0.740000 1.067775
0.542709 -0.740000 1.768785
-0.542709 0.740000 1.191539
-0.542709 -0.740000 1.645017
0.565803 0.740000 1.050009
0.565803 -0.740000 1.732644
-0.565803 0.740000 1.173563
-0.565803 -0.740000 1.609087
0.588897 0.700000 1.128948
0.588897 -0.700000 1.827760
-0.588897 0.700000 1.263016
-0.588897 -0.700000 1.693688
0.611991 0.700000 1.131148
0.611991 -0.700000 1.825902
-0.611991 0.700000 1.266066
-0.611991 -0.700000 1.690979
0.635085 0.700000 1.132643
0.635085 -0.700000 1.829298
-0.635085 0.700000 1.268723
-0.635085 -0.700000 1.693213
0.658179 0.700000 1.136959
0.658179 -0.700000 1.834360
-0.658179 0.700000 1.274178
-0.658179 -0.700000 1.697137
0.681273 0.700000 1.145604
0.681273 -0.700000 1.844650
-0.681273 0.700000 1.284142
-0.681273 -0.700000 1.706107
0.704367 0.700000 1.161507
0.704367 -0.700000 1.863049
-0.704367 0.700000 1.301604
-0.704367 -0.700000 1.722948
0.727461 0.700000 1.189545
0.727461 -0.700000 1.895173
-0.727461 0.700000 1.331620
-0.727461 -0.700000 1.753094
0.750555 0.700000 1.237741
0.750555 -0.700000 1.950035
-0.750555 0.700000 1.382488
-0.750555 -0.700000 1.805284
0.011547 0.700000 1.420844
0.011547 -0.700000 2.222591
-0.011547 0.700000 1.424204
-0.011547 -0.700000 2.219231
0.034641 0.700000 1.416738
0.034641 -0.700000 2.224441
-0.034641 0.700000 1.426817
-0.034641 -0.700000 2.214363
0.057735 0.700000 1.411888
0.057735 -0.700000 2.224780
-0.057735 0.700000 1.428680
-0.057735 -0.700000 2.207987
0.080829 0.700000 1.406293
0.080829 -0.700000 2.223602
-0.080829 0.700000 1.429791
-0.080829 -0.700000 2.200103
0.103923 0.700000 1.399954
0.103923 -0.700000 2.220903
-0.103923 0.700000 1.430146
-0.103923 -0.700000 2.190710
0.127017 0.700000 1.392870
0.127017 -0.700000 2.216678
-0.127017 0.700000 1.429742
-0.127017 -0.700000 2.179804
0.150111 0.700000 1.385040
0.150111 -0.700000 2.210919
-0.150111 0.700000 1.428574
-0.150111 -0.700000 2.167384
0.173205 0.700000 1.376464
0.173205 -0.700000 2.203622
-0.173205 0.700000 1.426638
